Cycle,SourcePeer,MessageID,Date,Message,Views,ForwardsCount,Reactions,IsForward,FwdFromPeer,ReplyToMsgID,PostLink
US-2020,realclearpolitics,256737,2020-10-18 15:55:20+00:00,"CNN's Jake Tapper Calls Out Lara Trump For Mocking Joe Biden's Stutter: ""You Knew"" http://www.realclearpolitics.com/video/2020/10/18/cnns_jake_tapper_calls_out_lara_trump_for_mocking_joe_bidens_stutter_you_knew.html  CNN's Jake Tapper coldly ended an interview with the president's daughter in law Lara Trump on Sunday when she claimed she did not know that former VP Joe Biden has struggled with a stutter when she made fun of the way he speaks.",8.0,0.0,,False,,,https://t.me/realclearpolitics/256737
US-2020,realclearpolitics,256735,2020-10-18 15:53:25+00:00,"RNC Chair Ronna McDaniel: Trump Is Fighting For The American People, Not Worried About Beltway Politics http://www.realclearpolitics.com/video/2020/10/18/rnc_chair_ronna_mcdaniel_trump_is_fighting_for_the_american_people_not_worried_about_beltway_politics.html  Republican National Committee Chair Ronna McDaniel joined ABC's George Stephanopoulos on ""This Week"" to discuss the election on Nov. 3. She said she isn't concerned about the president engaging in infighting with his own party's senators -- this week, Ben Sasse of Nebraska.   SEN. BEN SASSE (R-NE): It isn't just that he fails to lead our allies, it's that we -- the United States now regularly sells out our allies under his leadership. The way he treats women and spends like a -- a drunken sailor. The ways I criticized President Obama for that kind of spending, I've criticized President Trump for as well. He mocks evangelicals behind closed doors. His -- his family has treated the presidency like a business opportunity. He flirted with white supremacists.   STEPHANOPOULOS: Tough words there. And the president responded on Twitter yesterday morning, a couple of tweets, taking on the senator, including this final line, Senator Sasse could be next. Perhaps the Republicans should find a new and more viable candidate.   As chair of the Republican National Committee, do you think the Republicans should find a new Senate candidate in Nebraska?   MCDANIEL: Well, first I'll say, everything that Ben Sasse said in that recording does not resemble the president that has lead our country out of this pandemic. He's lead us to a great economy before this. He's leading us out of it with 11.4 million jobs created, great trade -- new trade deals, was at the March for Life, the first president to do that. As a woman, the first -- second woman to chair the RNC, let me just tell you, the respect he has for women. And the president has unprecedented approval with the Republican Party.   Ben's been there for a long time. It's not surprising. It's the only time he gets news is when he criticizes this president. But the party, and the energy we're seeing on the ground, and the rallies, and what we're seeing for this president is unprecedented in terms of the support he's receiving from Republicans across the country.   STEPHANOPOULOS: The president's laying out that maybe Republicans should find a new candidate. Should there be a new candidate in Nebraska?   MCDANIEL: There's not going to be a new candidate in Nebraska. But, you know, the president, of course, is not pleased to see our candidate attacking him. And I don't blame him for saying that.   STEPHANOPOULOS: He also took on Susan Collins, Maine Senator Susan Collins, in a tweet on Friday, suggesting that she's not worth the work. Is Susan Collins worth the work?   MCDANIEL: Listen, I want all Republicans to win. I want to keep the Republican majority. I want to re-elect the president and I want to get the House. So I don't -- we want every Republican to win.   And I'll tell you why, because you have a candidate on the Democrat side right now, Joe Biden, who, on your town hall, and continually, after question after question about whether he's going to up end the third branch of government and burn down our checks and balances is saying to the American people, I'll tell you what I'm going to do after the election. We need the Senate, we need the presidency and we need the House, because you a presidential candidate who refuses to be honest with the American people, even in your town hall, saying I'll (inaudible) after the election what I'm going to do.",7.0,0.0,,False,,,https://t.me/realclearpolitics/256735
US-2020,realclearpolitics,256733,2020-10-18 15:51:29+00:00,"Pelosi: President Trump Is ""So Irresponsible"" To Inject Fear Tactics Into Our Political Dialogue http://www.realclearpolitics.com/video/2020/10/18/pelosi_president_trump_is_so_irresponsible_to_inject_fear_tactics_into_our_political_dialogue.html  House Speaker Nancy Pelosi said Sunday that his Saturday night rally in Michigan (https://www.realclearpolitics.com/video/2020/10/17/watch_live_trump_holds_a_make_america_great_again_rally_in_janesville_wisconsin.html) was ""so irresponsible"" and blasted his ""fear tactics"" as dangerous.   REP. NANCY PELOSI: The president has to realize that the words of the president of the United States weigh a ton.   And, in our political dialogue, to inject fear tactics into it, especially a woman governor and her family, is so irresponsible. And, in all fairness to people who listen to him, people think the president is important and what he says should be adhered to.   And so we have this horrible situation.   But the people have awakened to him, 26 million people already voting. The biggest antidote to his poison is the vote.",9.0,0.0,,False,,,https://t.me/realclearpolitics/256733
US-2020,realclearpolitics,256730,2020-10-18 15:06:25+00:00,"Pelosi: Trump Must Agree To COVID Relief Bill Monday If He Wants It Before The Election http://www.realclearpolitics.com/video/2020/10/18/pelosi_trump_must_agree_to_covid_relief_bill_tomorrow_if_he_wants_it_before_the_election.html  House Speaker Nancy Pelosi said on ABC's ""This Week"" Sunday that President Trump has until the end of the day tomorrow to make a deal for coronavirus financial assistance if he wants it to happen before the election.   ""The 48 [hours] only relates to if we want to get it done before the election, which we do.""  ""If we test and trace and treat, masks, separate, ventilate, sanitize, and all the rest of that, we can open our schools, we can open our businesses,"" she said.   STEPHANOPOULOS: A lot of Americans are hurting, as you know, as well, Madam Speaker.   I know you have been negotiating with the White House over a possible economic relief package, and you spoke with Secretary Mnuchin last night.   PELOSI: Yes.   STEPHANOPOULOS: Any closer to reaching a deal?   PELOSI: Well, we're seeking clarity, because, actually, the -- with all due respect to some of the people in the president's administration, they're not legislators.   So, when they said we're accepting the language on testing, for example, they're just making a light touch. They said they changed shall to may, requirements to recommendations, a plan to a strategy, not a strategic plan. They took out 55 percent of the language that we had there for testing and tracing.   And the tracing part is so important, because communities of color had been disproportionately affected by this.   So, on this subject where we have agreement, we don't have agreement in the language yet, but I'm hopeful. And here's the big difference. Communities of color have more deaths than the white population.   Let's just think of this. If you are a child, a Hispanic child has eight times more chance of going to the hospital with COVID than a white child. A black child, five times more chance of going to the hospital on that. That's because we have not addressed the problem.   The testing. The tracing. The treatment. The mask wearing. The separation. The sanitation. And all that goes with it. So, again, hopefully we can learn from each other.   STEPHANOPOULOS: So you're --   PELOSI: And they understand -- and let me just say this, we had pages and pages of how you would do this in the minority community. They crossed it all out. Instead they put this sentence, contact tracing will be paid for by the Federal Government as part of the $75 billion.   OK, we agree to that. But given state difference, each state shall establish a strategy that is appropriate to its circumstances. CDC can provide guidance to the states on elements. Can, no must.   But in addition to that, we have to have a national plan. You cannot leave it up to the states --   STEPHANOPOULOS: So if you go --   PELOSI: -- decide how they're going to address the minority community --   STEPHANOPOULOS: If you don't get that agreement --   STEPHANOPOULOS: If you don't get that agreement in the 48 hour deadline you set, what happens?   PELOSI: Well, here's the thing, the 48 only relates to if we want to get it done before the election, which we do.   STEPHANOPOULOS: Well, don't you? Yes.   PELOSI: Yes, so which we do. But we're saying to them, we have to freeze the design on some of these things. Are we going with it or not and what is the language?   I'm optimistic because, again, we've been back and forth on all of this. You know legislation, shall is different from may. Shall -- the difference amounts to this, if you think of it this simple way, when you say may you're giving the president a flush front. He may do this, he may grant, he may withhold.",6.0,0.0,,False,,,https://t.me/realclearpolitics/256730
US-2020,realclearpolitics,256729,2020-10-18 15:05:25+00:00,"President Trump Highlights ""Bins Full Of Ballots In A Dumpster"" In Louisville http://www.realclearpolitics.com/video/2020/10/18/president_trump_highlights_bins_full_of_ballots_in_a_dumpster_in_louisville.html  President Trump tweeted this report from WDRB in Louisville, KY about ballots being found in the garbage.",6.0,0.0,,False,,,https://t.me/realclearpolitics/256729
US-2020,realclearpolitics,256727,2020-10-18 15:03:26+00:00,"Bin Laden's Niece: ""Certain Elitist Circles"" Give More Grief Over Trump Support Than Name http://www.realclearpolitics.com/video/2020/10/18/bin_ladens_niece_in_certain_elitist_circles_give_more_grief_over_trump_support_than_name.html  Noor bin Ladin, the niece of Osama bin Laden, joined Tucker Carlson on Friday to discuss why she endorsed President Donald Trump for reelection and actually said that among ""elite circles"" she gets more grief for that than for being related to a terrorist mastermind.   ""As you can imagine, there are a few challenges that come with carrying this name, not least on a personal level being associated to a man whose values and beliefs are so diametrically opposed to my own, but yes,"" she said. ""I find it quite interesting that in certain elitist circles I've encountered, I've faced so much arrogance and vulgarity for stating my beliefs, my support for the president.""  ""I see why their understanding is limited because 99% of the media over here in Europe, believe it or not it's even worse than it is in the U.S., but they're based on the fake news in the U.S, and the six conglomerates that own these outlets. That explains part of it,"" she said.   ""When you look at everything he's done in terms of taking on and fighting the storage that is Islamic terrorism, it's such a relief coming from eight years of a previous administration to see a 180, and Obama during his time in the White House has done so many things to make the world a much more dangerous place.""",7.0,0.0,,False,,,https://t.me/realclearpolitics/256727
US-2020,realclearpolitics,256722,2020-10-18 12:55:25+00:00,Why They Loved Trump's Fake Populism https://www.realclearpolitics.com/2020/10/18/why_they_loved_trumps_fake_populism_526740.html  The president tricked working-class voters. But the problems he railed about are real.,8.0,0.0,,False,,,https://t.me/realclearpolitics/256722
US-2020,realclearpolitics,256720,2020-10-18 12:42:40+00:00,"This Election Is More Than &#039;the Most Important of Our Lifetimes&#039; https://www.realclearpolitics.com/articles/2020/10/18/this_election_is_more_than_the_most_important_of_our_lifetimes.html  This year's presidential election, just weeks away, has often been characterized as the most important election of our lifetimes. That it certainly is, whether the lifetime in question is that of an 18-year-old, voting this year for the first time, or a centenarian whose first memory of voting may have called for choosing between Franklin Roosevelt and Wendell Willkie. All elections have consequences, especially the election of a president, so ""most important of a lifetime"" may seem a legitimate expression of the seriousness of the choice we face when the possibility looms that Donald Trump...",6.0,0.0,,False,,,https://t.me/realclearpolitics/256720
US-2020,realclearpolitics,256715,2020-10-18 12:40:44+00:00,"Will the Media Defeat Donald Trump? https://www.realclearpolitics.com/articles/2020/10/18/will_the_media_defeat_donald_trump_144476.html  President Trump and everyone else knew that the NBC Townhall exposition would be contentious and that the ABC Townhall with Joe Biden, broadcast at the same time, would be gentle. And that's exactly what happened. The NBC moderator, Savannah Guthrie, was under heavy pressure to make Donald Trump squirm. The left had battered NBC for daring to put the President up directly against Mr. Biden. Apparently, they feared Trump would get higher ratings than Biden. So Savannah spent almost all her interview time on the liberal attack line: why the President doesn't promote masks, his taxes, white...",5.0,0.0,,False,,,https://t.me/realclearpolitics/256715
US-2020,realclearpolitics,256710,2020-10-18 12:22:55+00:00,"Will the Media Defeat Donald Trump? https://www.realclearpolitics.com/articles/2020/10/18/will_the_media_defeat_donald_trump_144476.html  President Trump and everyone else knew that the NBC Townhall exposition would be contentious and that the ABC Townhall with Joe Biden, broadcast at the same time, would be gentle.And that's exactly what happened.The NBC moderator, Savannah Guthrie, was under heavy pressure to make Donald Trump squirm. The left had battered NBC for daring to put the President up directly against Mr. Biden. Apparently, they feared Trump would get higher ratings than Biden.So Savannah spent almost all her interview time on the liberal attack line: why the President doesn't promote masks, his taxes, white...",5.0,0.0,,False,,,https://t.me/realclearpolitics/256710
US-2020,realclearpolitics,256706,2020-10-18 12:18:44+00:00,"PA's Erie County Will Test Midwest's Loyalty to Trump in 2020 https://www.realclearpolitics.com/2020/10/17/pas_erie_county_will_test_midwests_loyalty_to_trump_in_2020_526688.html  Donald Trump flipped the long-Democratic Erie County in 2016, but Joe Biden hopes to win it and Pennsylvania back in the 2020 election.",4.0,0.0,,False,,,https://t.me/realclearpolitics/256706
US-2020,realclearpolitics,256705,2020-10-18 12:17:53+00:00,"Trump Says the Quiet Part Out Loud: He's Losing https://www.realclearpolitics.com/2020/10/17/trump_says_the_quiet_part_out_loud_hes_losing_526678.html  While President Donald Trump's advisers have said to ignore national polling, the president's own words are reflecting what those numbers say.",4.0,0.0,,False,,,https://t.me/realclearpolitics/256705
US-2020,realclearpolitics,256704,2020-10-18 12:16:51+00:00,Don't Say I 'Ain't Black' Because I Won't Vote for Biden https://www.realclearpolitics.com/2020/10/18/dont_say_i_aint_black_because_i_wont_vote_for_biden_526703.html  President Trump has a long list of accomplishments that have benefitted the Black community. Joe Biden has supported measures that have harmed us.,4.0,0.0,,False,,,https://t.me/realclearpolitics/256704
US-2020,realclearpolitics,256700,2020-10-18 12:12:50+00:00,Will Flag-Waving Latinos Win Florida for Trump? https://www.realclearpolitics.com/2020/10/18/will_flag-waving_latinos_win_florida_for_trump_526711.html  The Cuban American voters of South Florida don't just support Trump for his anti-socialism. They love his embrace of flags and other symbols of patriotism.,7.0,0.0,,False,,,https://t.me/realclearpolitics/256700
US-2020,realclearpolitics,256696,2020-10-18 01:34:53+00:00,Trump Doesn't Care About Democracy or Your Right to Vote https://www.realclearpolitics.com/2020/10/17/trump_doesnrsquot_care_about_democracy_or_your_right_to_vote_526700.html,8.0,0.0,,False,,,https://t.me/realclearpolitics/256696
US-2020,realclearpolitics,256693,2020-10-18 01:31:51+00:00,The Final Season of the Trump Show https://www.realclearpolitics.com/2020/10/17/the_final_season_of_the_trump_show_526701.html  Last night's dueling town halls made clear why the president's campaign is flailing.,10.0,0.0,,False,,,https://t.me/realclearpolitics/256693
US-2020,realclearpolitics,256691,2020-10-18 00:31:03+00:00,"Watch Live: Trump Holds A ""Make America Great Again"" Rally In Janesville, Wisconsin http://www.realclearpolitics.com/video/2020/10/17/watch_live_trump_holds_a_make_america_great_again_rally_in_janesville_wisconsin.html  President Donald Trump addresses supporters at a nighttime rally in Janesville, Wisconsin at the Southern Wisconsin Regional Airport, the second one today following a stop in Muskegon, Michigan only hours prior.",13.0,0.0,,False,,,https://t.me/realclearpolitics/256691
US-2020,realclearpolitics,256687,2020-10-17 14:35:06+00:00,End Our National Crisis: The Case Against Donald Trump https://www.realclearpolitics.com/2020/10/17/end_our_national_crisis_the_case_against_donald_trump_526647.html,9.0,0.0,,False,,,https://t.me/realclearpolitics/256687
US-2020,realclearpolitics,256678,2020-10-17 12:58:49+00:00,"A Calm, Cool Joe Biden Won the 'Debate' That Wasn't https://www.realclearpolitics.com/2020/10/17/a_calm_cool_joe_biden_won_the_debate_that_wasnt_526631.html  In stark contrast to Trump's desperate bravado, Biden explained, It is the presidential responsibility to lead.",3.0,0.0,,False,,,https://t.me/realclearpolitics/256678
US-2020,realclearpolitics,256674,2020-10-17 12:54:40+00:00,"Year of the Black Republican Renaissance, Thanks to Trump https://www.realclearpolitics.com/articles/2020/10/17/2020_year_of_the_black_gop_renaissance_thanks_to_trump.html",3.0,0.0,,False,,,https://t.me/realclearpolitics/256674
US-2020,realclearpolitics,256673,2020-10-17 12:53:27+00:00,The Republican Party's Campaign of Voter Subtraction https://www.realclearpolitics.com/2020/10/17/the_republican_partys_campaign_of_voter_subtraction_526665.html  Trump's Republican Party must subtract votes in order to survive.,3.0,0.0,,False,,,https://t.me/realclearpolitics/256673
US-2020,realclearpolitics,256670,2020-10-17 12:50:26+00:00,"NBC Town Hall Was a Disaster on Multiple Fronts for Trump https://www.realclearpolitics.com/2020/10/17/nbc_town_hall_was_a_disaster_on_multiple_fronts_for_trump_526670.html  After roughly 20 minutes of trying to pin down President Donald Trump on why he models dangerous behavior during a pandemic, NBC's Savannah Guthrie spoke for most Americans in frustration by pointing out he was the President of the United States, not someone's",3.0,0.0,,False,,,https://t.me/realclearpolitics/256670
US-2020,realclearpolitics,256669,2020-10-17 12:50:06+00:00,Why Trump's Confident in Reelection and Reopening https://www.realclearpolitics.com/2020/10/17/why_trumps_confident_in_reelection_and_reopening_526674.html,3.0,0.0,,False,,,https://t.me/realclearpolitics/256669
US-2020,realclearpolitics,256668,2020-10-17 12:48:37+00:00,"'Democratic Party Left Us': Rural MN Switching to Trump https://www.realclearpolitics.com/2020/10/17/democratic_party_left_us_rural_mn_switching_to_trump_526663.html  Mayors in the mining country, who once supported Democrats, say the party no longer advocates for the working class",3.0,0.0,,False,,,https://t.me/realclearpolitics/256668
US-2020,realclearpolitics,256667,2020-10-17 11:22:24+00:00,"2020: Year of the Black GOP Renaissance, Thanks to Trump https://www.realclearpolitics.com/articles/2020/10/17/2020_year_of_the_black_gop_renaissance_thanks_to_trump.html  Twenty-seven Black Republican candidates are running for Congress this election, and that is a good thing for the Republican Party, our political system, and our entire country.  In 2016, when Republican National Committee (RNC) Chairwoman Ronna McDaniel headed the Michigan GOP, all the political pundits and pollsters wrote off the state as fly-over country and certainly did not think a Republican could do well there. And yet Donald J. Trump beat Hillary Clinton and won that diverse state. The investments and effective campaigning laid the foundation for 2020.   The RNC, in addition to...",3.0,0.0,,False,,,https://t.me/realclearpolitics/256667
US-2020,realclearpolitics,256665,2020-10-17 11:19:05+00:00,"Anthracite Coal County Keeps PA Unpredictable https://www.realclearpolitics.com/articles/2020/10/17/anthracite_coal_county_keeps_pa_unpredictable_144457.html  After descending sharp, treacherous turns on Schuylkill County's Route 61, you'll pass a sleepy town, tucked in a coal-scarred valley, where steeples and onion domes command blocks of duplexes and rowhomes. This is St. Clair, the hometown of Tim Holden, a Blue Dog Democrat who served in Congress from 1993 to 2013.    Holden was the type of Democrat who garnered bipartisan support in Schuylkill, where, not long ago, voters split tickets based on local ties, not party allegiance. Now, Schuylkill is solid Republican territory thanks to Donald Trump, who won nearly 70% of the county's votes --...",5.0,0.0,,False,,,https://t.me/realclearpolitics/256665
US-2020,realclearpolitics,256661,2020-10-17 02:01:15+00:00,"Trump On Recovering From COVID: I Wake Up And I'm Saying ""Who Can I Fight Today?"" http://www.realclearpolitics.com/video/2020/10/16/trump_on_recovering_from_covid_i_wake_up_and_im_saying_who_can_i_fight_today.html  President Donald Trump revealed how he reacted after his body recovered from coronavirus at an event for seniors in Florida on Friday: ""It's really pretty amazing what happened, because I wasn't feeling great. And the next day, I wake up and I'm saying, like, 'Who can I fight today?'""",6.0,0.0,,False,,,https://t.me/realclearpolitics/256661
US-2020,realclearpolitics,256660,2020-10-17 02:00:15+00:00,"Trump: People May Not Like Me, But They Like What I'm Doing http://www.realclearpolitics.com/video/2020/10/16/trump_people_may_not_like_me_but_they_like_what_im_doing.html  President Donald Trump spoke at an event focused on America's seniors in Fort Myers, Fla. on Friday: ""I'm saving the suburbs. You know, people were saying, 'Well, women in the suburbs, do they like Trump?' I said, 'Yeah, they like me. You know why they like me? Because I'm saving their homes.' That's why they like me. They may not like me, but they like what I'm doing, and that's more important.""",6.0,0.0,,False,,,https://t.me/realclearpolitics/256660
US-2020,realclearpolitics,256659,2020-10-17 01:59:15+00:00,"Giuliani: Hard Drives And Texts Back Up Hunter Biden Story, Trump Taxes Published Without Verification http://www.realclearpolitics.com/video/2020/10/16/giuliani_hard_drives_and_texts_back_up_hunter_biden_story_trump_taxes_published_without_verification.html  Rudy Giuliani said the media accepted the leaked Trump tax returns as fact without verification yet ignore the Hunter Biden story backed up by hard drives and witnesses in an interview with 'The Daily Caller.' The publication reports:  Direct evidence implicating former Vice President Joe Biden in a pay-for-play corruption scandal will be released to the public 10 days prior to the 2020 election, Rudy Giuliani, President Donald Trump's personal attorney, told Daily Caller's senior White House correspondent Christian Datoc in an exclusive interview.  The former New York City mayor spoke with Datoc for a half-hour in New York City Thursday evening about all of the new allegations raised by emails and text messages alleged to have been pulled from a hard drive previously owned by Hunter Biden. Datoc pressed him to release a copy of the hard drive in full so that Daily Caller could verify it, but Giuliani declined.  Giuliani further accused Datoc's questions about the veracity of the information originally published by the New York Post and other news outlets as ""pettifogging nonsense"" pushed by the ""liberal press.""  ""We can deal with the process all you want, but nobody dealt with the process when they stole Donald Trump's tax returns and published it without verifying anything, and they don't even have an unnamed source for it,"" he continued. ""What's the difference between that and this? This has three people on the record, now four. It's a hard drive and text messages. If you read them, it's almost impossible it's not Hunter Biden's.""",4.0,0.0,,False,,,https://t.me/realclearpolitics/256659
US-2020,realclearpolitics,256656,2020-10-17 01:13:33+00:00,"Trump: ""Corrupt"" Biden Wasn't Asked About Hunter at ABC Town Hall http://www.realclearpolitics.com/video/2020/10/16/trump_corrupt_biden_wasnt_asked_about_hunter_at_abc_town_hall.html  President Donald Trump criticized the media, particularly ABC News' George Stephanopoulos at Thursday's town hall, for asking Joe Biden questions meant for children.  Trump was in Florida for his first official campaign event of the day and the second of three total speaking engagements on Friday.  ""We appreciate this great support but Biden is the living embodiment if the corrupt political class and you take a look at what he's done. It's a political class that enriched itself while draining the economic life and soul from our country.""  ""With all of the things that you know that took place not one question was asked of this guy last night about that. Can you even believe it? It's a corrupt family and these people didn't ask him one single question about it. It's incredible,"" the president said.  ""For the last 47 years Joe Biden has shipped away your jobs, shut down your factories, threw open your borders and ravaged our cities while sacrificing American blood and treasure in endless foreign wars in countries that you've never even heard of,"" Trump said.  PRESIDENT DONALD TRUMP: Joe Biden is a disaster let's face it, but. Did you see last night? Did you see the easy questions? Now did you watch that whole deal? Did you see them a week ago with Lester Holt on NBC like ah, come on, Joe. Come on, Joe--can we help you with the answer Joe? It's a disgrace. And you saw what I got last night, right?  (BOOING)  But it's OK. She's like disappeared. Nobody can find her. She's not too popular right now.  (LAUGHTER)  But we enjoyed it you know, we enjoyed it. We don't say give us the questions, give us the answers we want to this we don't want to read it off teleprompters we don't want to do that. And we know what we got and people really expected and by the way, if you can't handle Savannah you cannot handle Putin and President Xi and Kim Jong-un. That's small potatoes last night. That's small potatoes.  But it does seem unfair when you have a guy that's constantly getting questions like you're talking to a child. Right? Like you're talking to a child they say and then you get like boom, boom what about this, what about that, what about this? No. But that's why we're here, right?  You know, you know the expression--  (APPLAUSE)  You know the expression, they come after at us from every angle they're after us and we are here and they're not so it's pretty good, right? It's pretty good. And we appreciate this great support but Biden is the living embodiment if the corrupt political class and you take a look at what he's done. It's a political class that enriched itself while draining the economic life and soul from our country. Look at what's happened and now you see it. And you see it better than ever before. And with all of the things that you know that took place not one question was asked of this guy last night about that. Can you even believe it?  It's the biggest story worldwide. It's a corrupt family and these people didn't ask him one single question about it. It's incredible.  (""LOCK HIM UP"" CHANTS)  TRUMP: Lock him up.  (LAUGHS)  (""LOCK HIM UP"" CHANTS)  TRUMP: I like this guy look at his--will you stand up, please? Look at this guy.  That's pretty good. Huh? That's pretty good. Thank you, man. That's cool. That's great. Thank you. That's cool.  For the last 47 years Joe Biden has shipped away your jobs, shut down your factories, threw open your borders and ravaged our cities while sacrificing American blood and treasure in endless foreign wars in countries that you've never even heard of. And they're all coming back. You know that. They're all coming back.",6.0,0.0,,False,,,https://t.me/realclearpolitics/256656
US-2020,realclearpolitics,256652,2020-10-17 01:07:05+00:00,Supreme Court to consider Trump's effort not to count undocumented immigrants for congressional seats http://rss.cnn.com/~r/rss/cnn_allpolitics/~3/HVM0IgrY7Is/index.html  The Supreme Court will take up President Donald Trump's effort to exclude undocumented immigrants from being counted when congressional seats are reallocated among the 50 states next year based on 2020 census data.,7.0,0.0,,False,,,https://t.me/realclearpolitics/256652
US-2020,realclearpolitics,256646,2020-10-16 22:21:23+00:00,"http://www.realclearpolitics.com/video/2020/10/16/trump_hunter_biden_following_father_in_organized_crime_family_protected_by_media_and_big_tech.html  President Donald Trump said Hunter Biden is following in the footsteps of his father in their ""organized crime family"" that he said is protected by the media at an event focused on America's seniors on Fort Myers, Fla. on Friday.  PRESIDENT DONALD TRUMP: I have never seen so many ads. They put on more ads against me now than Sleepy Joe Biden. (Laughter.) I'm telling you.  And they understand, and it's - you know, look, it should have been done a long time ago. This should have been done years ago. Plus, I got rid of the middlemen. And I gave Ron DeSantis the right to go to Canada in the meantime, because I think eventually you'll be using this. But in the meantime - (applause) - you'll also be getting the rebates. Okay? Rebates - you know who they go to? The middlemen. You know how rich the middlemen are? I'm rich. These guys blow everyone away. I don't know - nobody even knows who the hell they are. Did you ever hear - does anybody know a middleman?  AUDIENCE MEMBER: (Inaudible) Biden! (Laughter.)  THE PRESIDENT: We'd like to meet.  Yeah, it's Biden's son. It's Hunter. (Laughter.) Oh, it's Hunter. (Applause.) Oh - I'll bet you Hunter is a middleman; he's collecting - he's like a vacuum cleaner. He follows his father around collecting. (Applause.) What a lot of disgrace. It's a crime family. (Applause.) You want to know something? It's a crime family. He's following his father. Hunter Biden is a middleman. Oh, that's wild. No, these people are amazing. These middlemen - you're right.  Hunter made no money until his father became Vice President, and now he's like a vacuum cleaner. (Laughter.) His father goes to Germany; Hunter is right there. Hey, give me a couple of million. Not couple of million; a hell of a lot more than a couple of million. It's a shame. I'll tell you what: It's an organized crime family, as far as I'm concerned. (Applause.)  I capped out-of-pocket costs. And the way they get protected by big tech and by the media - the media doesn't want to ask - you know, they didn't ask - this is the hottest subject there is right now. And I didn't watch Sleepy Joe last night. I just wanted to see what he looked like. He wasn't looking too good. (Laughter.) I just couldn't watch. It was too painful. (Laughter.) But - but, you know, they didn't - I understand that they did not ask him a question about this. Can you believe it?  No, think of it. And Stephanopoulos interviewed me two weeks ago, and it was a - you know, he was nasty. (Laughter.) He was nasty. I mean, he was tough. He was - he's a tough guy. I watched last night - the little stuff I watched - and what I heard, it was like softballs everywhere. It was so - but he didn't - this is the hottest subject there is. They didn't ask him one question about their corruption in the family. They didn't ask him one question about how big tech is protecting him.  Big tech is not allowing anybody - how about this? They took down, I guess, Kayleigh, but they took - how about Kayleigh? Is she great? No, but they took down - (applause) - they took down her Twitter site because she had the audacity to put up an article written in the New York Post, which is one of the biggest newspapers in the country. I think it's the oldest newspaper in the country. And they put up a article, and they took down her site. Can you believe what's going on in this country?  And then they talk about - they talk about freedom of the press. They also said last night - it was very interesting; they talked about the transition, the friendly transition. Will you agree to the friendly trans-… And, of course, the answer is yes. First of all, I don't think there's going to be a transition, because we're going to win. (Applause.) But, you know. Let's hope we don't have to worry about it.",6.0,0.0,,False,,,https://t.me/realclearpolitics/256646
US-2020,realclearpolitics,256645,2020-10-16 20:25:50+00:00,"Steve Scully Exposes Rotten Debate Commission https://www.realclearpolitics.com/2020/10/16/steve_scully_exposes_rotten_debate_commission_526512.html  Et tu, C-SPAN? There is no end to the media bias against President Trump and his followers. The news that Steve Scully, the political editor of the bland television network, lied about being hacked to hide a message to an anti-Trumper is no ordinary moment.",5.0,0.0,,False,,,https://t.me/realclearpolitics/256645
US-2020,realclearpolitics,256643,2020-10-16 19:14:56+00:00,"Trump vs. Biden in Dueling Presidential Town Halls, The New York Post vs. Twitter, Hunter Biden's Emails and Are The Polls Tightening in the Swing States? http://www.realclearpolitics.com/video/2020/10/16/trump_vs_biden_in_dueling_presidential_town_halls_the_new_york_post_vs_twitter_hunter_bidens_emails_and_are_the_polls_tightening_in_the_swing_states.html  How did the presidential candidates fare in Thursday night's television town halls and what is happening in the swing states?  Also, a look at how Twitter, Facebook and other social media platforms are handling the recent New York Post revelations about Hunter Biden's overseas business deals. RealClearPolitics National Political Correspondent Susan Crabtree joins Carl Cannon, Tom Bevan and host Andrew Walworth on today's RealClearPolitics Takeaway podcast.",5.0,0.0,,False,,,https://t.me/realclearpolitics/256643
US-2020,realclearpolitics,256642,2020-10-16 18:45:34+00:00,The Inside Story of How Ice Cube Joined Forces With Trump https://www.realclearpolitics.com/2020/10/16/the_inside_story_of_how_ice_cube_joined_forces_with_trump_526607.html  An unlikely partnership on a plan to lift Black Americans economically was months in the making.,4.0,0.0,,False,,,https://t.me/realclearpolitics/256642
US-2020,realclearpolitics,256640,2020-10-16 18:43:53+00:00,Town Halls Showed Mister Rogers vs. Nasty Uncle Trump https://www.realclearpolitics.com/2020/10/16/town_halls_showed_mister_rogers_vs_nasty_uncle_trump_526598.html,6.0,0.0,,False,,,https://t.me/realclearpolitics/256640
US-2020,realclearpolitics,256638,2020-10-16 18:41:40+00:00,Why Burisma Revelations Won't Hurt Biden Campaign https://www.realclearpolitics.com/2020/10/16/why_burisma_revelations_wont_hurt_biden_campaign_526590.html  It's 2020: We're not worried about one October surprise but about how many awful things can occur this October. Trump's unlikely to engineer any of them.,6.0,0.0,,False,,,https://t.me/realclearpolitics/256638
US-2020,realclearpolitics,256635,2020-10-16 17:25:26+00:00,"Bernie Sanders: Trump Would Support Medicare For All If He Thought He Could Get ""Five More Votes"" http://www.realclearpolitics.com/video/2020/10/16/bernie_sanders_trump_would_support_medicare_for_all_if_he_thought_he_could_get_five_more_votes.html  Sen. Bernie Sanders was a guest on SiriusXM's The Dean Obeidallah Show andsaid Trump is so desperate for votes he would even say he would support Medicare for All if he thought it would get him ""five more votes,"" saying Trump ""has no ideology.""",6.0,0.0,,False,,,https://t.me/realclearpolitics/256635
